title,url,price_numeric,municipality,condition,ad_type,property_type,rooms,square_m2,equipment,level,heating,price_per_m2
"BAULAND/ Dvosoban stan, balkon, 62m2 / Čengić Vila",https://olx.ba/artikal/67247078,325000.0,Sarajevo - Novo Sarajevo,Dobro stanje,Prodaja,Stan,2.0,62.0,Nenamješten,2,Centralno (Plin),5241.935483870968
NN Nekretnine : Četverosoban stan - Bistrik - Stari Grad,https://olx.ba/artikal/67715724,325000.0,Sarajevo - Stari Grad,Parcijalno renoviran,Prodaja,Stan,3.0,68.0,Nenamješten,2,Ostalo,4779.411764705882
Trosoban stan 55 m2 (60m2) - Breka - renoviran,https://olx.ba/artikal/69468728,325000.0,Sarajevo - Centar,Dobro stanje,Prodaja,Stan,3.0,55.0,Nenamješten,2,Centralno (gradsko),5909.090909090909
CAPITAL/ Trosoban stan Č.Vila/ 65m2/ 5.sprat-lift/ N.Filipovića,https://olx.ba/artikal/71206113,325000.0,Sarajevo - Novo Sarajevo,Renoviran,Prodaja,Stan,3.0,65.0,Namješten,5,Centralno (Plin),5000.0
"Alipasino polje, renoviran stan 69m2 - ZettaNekretnine",https://olx.ba/artikal/71053319,325000.0,Sarajevo - Novi Grad,Parcijalno renoviran,Prodaja,Stan,3.0,69.0,Namješten,12,Centralno (gradsko),4710.144927536232
"Stan Sarajevo-VIŠNJIK (BJELAVE) 64m2 - 2 SOBE+DNEVNI B, Loggia",https://olx.ba/artikal/68160476,326000.0,Sarajevo - Centar,Dobro stanje,Prodaja,Stan,3.0,64.0,Polunamješten,0,Plin,5093.75
GRUNT - Vogošća - 103m2 (132 m2),https://olx.ba/artikal/71854005,326000.0,Sarajevo - Centar,Novogradnja,Prodaja,Stan,4.0,103.0,Polunamješten,5,Plin,3165.0485436893205
Stan Sarajevo Waves,https://olx.ba/artikal/66582853,327000.0,Ilidža,Novogradnja,Prodaja,Stan,2.0,52.0,Namješten,5,Ostalo,6288.461538461538
Dvoiposoban stan Sarajevo - ulica Zagrebačka,https://olx.ba/artikal/69634259,327000.0,Sarajevo - Novo Sarajevo,Dobro stanje,Prodaja,Stan,3.0,66.0,Polunamješten,4,Centralno (Plin),4954.545454545455
"NOVOGRADNJA NEDŽARIĆI:Trosoban stan, Popust 7%!",https://olx.ba/artikal/69808167,327167.0,Sarajevo - Novi Grad,Novogradnja,Prodaja,Stan,3.0,69.0,Nenamješten,0,Plin,4741.550724637681
VRTOVI SUNCA - Trosoban stan 84.07m2,https://olx.ba/artikal/68077975,329000.0,Sarajevo - Centar,Dobro stanje,Prodaja,Stan,3.0,84.07,Nenamješten,3,Plin,3913.405495420484
Četverosoban renoviran stan Alipašino Polje Novi Grad Sarajevo,https://olx.ba/artikal/71603104,329000.0,Sarajevo - Novi Grad,Renoviran,Prodaja,Stan,4.0,77.0,Polunamješten,2,Centralno (gradsko),4272.727272727273
"AURA/ Stan / Parking / 1+2 / Centar, Kromolj",https://olx.ba/artikal/70474464,329000.0,Sarajevo - Centar,Novogradnja,Prodaja,Stan,3.0,66.0,Polunamješten,1,Centralno (Kotlovnica),4984.848484848485
AURA/ Dvoetažni stan / 1+4 / Grbavica,https://olx.ba/artikal/70473476,330000.0,Sarajevo - Novo Sarajevo,Novogradnja,Prodaja,Stan,,86.0,Polunamješten,5,Centralno (Plin),3837.2093023255816
Dvosoban stan - Novi grad - Nova Otoka - 51 m2,https://olx.ba/artikal/71410084,330000.0,Sarajevo - Novi Grad,Novogradnja,Prodaja,Stan,2.0,51.0,Namješten,2,Centralno (Kotlovnica),6470.588235294118
m2: Bjelašnica / trosoban apartman 60m2 / Phoenix,https://olx.ba/artikal/67827390,330000.0,Trnovo,Novogradnja,Prodaja,Apartman,3.0,60.0,Namješten,3,Centralno (Plin),5500.0
m2: Bjelašnica / trosoban apartman 60m2 / Phoenix,https://olx.ba/artikal/67847100,330000.0,Trnovo,Novogradnja,Prodaja,Apartman,3.0,60.0,Namješten,4,Centralno (Plin),5500.0
Dvoetažni stan 148m2 / Garaža / Novo Sarajevo,https://olx.ba/artikal/68050943,330000.0,Sarajevo - Novo Sarajevo,Dobro stanje,Prodaja,Stan,,148.0,Namješten,1,Centralno (Plin),2229.7297297297296
MY SPACE/ Stan/ Nova Otoka/ NOVOGRADNJA/ NAMJESTEN/ 51 m2,https://olx.ba/artikal/71025867,330000.0,Sarajevo - Novi Grad,Novogradnja,Prodaja,Stan,2.0,51.0,Namješten,2,Centralno (Kotlovnica),6470.588235294118
MY SPACE/ Stan/ Stari Grad/ Alifakovac/ 49(79) m2,https://olx.ba/artikal/70173612,330000.0,Sarajevo - Stari Grad,Renoviran,Prodaja,Stan,3.0,49.0,Polunamješten,0,Struja,6734.693877551021
MY SPACE/ Stan/ Grbavica/ 86 m2,https://olx.ba/artikal/70577864,330000.0,Sarajevo - Novo Sarajevo,Dobro stanje,Prodaja,Stan,,86.0,Polunamješten,5,Centralno (Plin),3837.2093023255816
MY SPACE/ Stan/ Alipasino polje/ RENOVIRAN/ 69m2,https://olx.ba/artikal/70064358,330000.0,Sarajevo - Novi Grad,Renoviran,Prodaja,Stan,3.0,69.0,Namješten,12,Centralno (gradsko),4782.608695652174
Stan Sarajevo - Stari Grad,https://olx.ba/artikal/53724968,330000.0,Sarajevo - Stari Grad,Renoviran,Prodaja,Stan,2.0,44.0,Namješten,1,Centralno (Plin),7500.0
"Trosoban stan 79m2, Mojmilo - ZettaNekretnine",https://olx.ba/artikal/71610127,330000.0,Sarajevo - Novi Grad,Dobro stanje,Prodaja,Stan,3.0,79.0,Namješten,4,Centralno (gradsko),4177.215189873417
MY SPACE/ Stan/ Socijalno/ RENOVIRAN/ 61 m2,https://olx.ba/artikal/68280126,330000.0,Sarajevo - Novo Sarajevo,Renoviran,Prodaja,Stan,3.0,61.0,Polunamješten,0,Centralno (gradsko),5409.836065573771
Stan Ilidža/ Stup/ trosoban sa parking mjestom,https://olx.ba/artikal/63639887,330000.0,Ilidža,Renoviran,Prodaja,Stan,3.0,73.0,Namješten,5,Centralno (Plin),4520.54794520548
Stan Ilidža,https://olx.ba/artikal/71431481,330000.0,Ilidža,Dobro stanje,Prodaja,Stan,3.0,84.0,Namješten,1,Plin,3928.571428571429
Dvoetažni stan Grbavica/Novo Sarajevo 86m2,https://olx.ba/artikal/70431059,330000.0,Ilidža,Parcijalno renoviran,Prodaja,Stan,4.0,86.0,Namješten,5,Centralno (Plin),3837.2093023255816
Trosoban stan / Brčanska / Otoka,https://olx.ba/artikal/71403793,332000.0,Sarajevo - Novi Grad,Za renoviranje,Prodaja,Stan,3.0,76.0,Nenamješten,2,Centralno (gradsko),4368.421052631579
TOTAL PRO / Trosoban stan 74 m2 /Izvor / Stup,https://olx.ba/artikal/68343492,333000.0,Ilidža,Novogradnja,Prodaja,Stan,3.0,74.0,Polunamješten,2,Centralno (Plin),4500.0
Dobrinja - Trosoban stan CCA 68m2,https://olx.ba/artikal/71786521,335000.0,Sarajevo - Novi Grad,Novogradnja,Prodaja,Stan,3.0,68.0,Namješten,-1,Centralno (Plin),4926.470588235294
Trosoban stan - Centar - Koševo - Bolnička - 59 m2,https://olx.ba/artikal/71583865,335000.0,Sarajevo - Centar,Dobro stanje,Prodaja,Stan,3.0,59.0,Polunamješten,2,Centralno (gradsko),5677.966101694915
"Vrtovi Sunca, trosoban stan, prizemlje",https://olx.ba/artikal/65171825,335000.0,Sarajevo - Centar,Dobro stanje,Prodaja,Stan,3.0,86.0,Nenamješten,0,Plin,3895.3488372093034
MY SPACE/ Stan/ Centar/ Bolnicka/ RENOVIRAN/ 59m2,https://olx.ba/artikal/70435285,335000.0,Sarajevo - Centar,Renoviran,Prodaja,Stan,3.0,59.0,Polunamješten,2,Centralno (gradsko),5677.966101694915
MY SPACE/ Stan/ Stari Grad/ RENOVIRAN/ 66 m2,https://olx.ba/artikal/65135478,335000.0,Sarajevo - Stari Grad,Renoviran,Prodaja,Stan,3.0,66.0,Namješten,4,Centralno (Plin),5075.757575757576
CAPITAL/ Trosoban stan Mojmilo/ 79m2/ Olimpijska/ 4.sprat-lift,https://olx.ba/artikal/71573039,335000.0,Sarajevo - Novi Grad,Dobro stanje,Prodaja,Stan,3.0,79.0,Namješten,4,Centralno (gradsko),4240.506329113924
Stanovi i apartmani Sarajevo - Novi Grad,https://olx.ba/artikal/71688823,335000.0,Sarajevo - Novi Grad,Dobro stanje,Prodaja,Stan,3.0,68.0,Namješten,-1,Centralno (Kotlovnica),4926.470588235294
MY SPACE/ Stan/ Dzidzikovac/ Josipa Vancasa/ 61m2,https://olx.ba/artikal/71688158,335000.0,Sarajevo - Centar,Dobro stanje,Prodaja,Stan,2.0,61.0,Polunamješten,3,Centralno (Plin),5491.803278688524
Dvosoban stan/ Centar/ Dzidzikovac/ 61 m2,https://olx.ba/artikal/71765092,335000.0,Sarajevo - Centar,Dobro stanje,Prodaja,Stan,2.0,61.0,Namješten,3,Plin,5491.803278688524
Dvosoban stan prodaja Centar Sarajevo,https://olx.ba/artikal/71534189,335000.0,Sarajevo - Centar,Renoviran,Prodaja,Stan,2.0,61.0,Namješten,3,Centralno (Plin),5491.803278688524
"Dvosoban adaptiran stan na 3. spratu, 57m2, Grbavica",https://olx.ba/artikal/69199087,335000.0,Sarajevo - Novo Sarajevo,Renoviran,Prodaja,Stan,2.0,57.0,Nenamješten,3,Centralno (gradsko),5877.19298245614
VRTOVI SUNCA - Trosoban stan 83.60m2,https://olx.ba/artikal/68078113,336000.0,Sarajevo - Novi Grad,Dobro stanje,Prodaja,Stan,3.0,83.6,Nenamješten,2,Plin,4019.138755980861
VRTOVI SUNCA - Trosoban stan 83.60m2,https://olx.ba/artikal/68078046,336000.0,Sarajevo - Centar,Dobro stanje,Prodaja,Stan,3.0,83.6,Nenamješten,1,Plin,4019.138755980861
NOVOGRADNJA moderno opremljen dvosoban stan sa garažom/Kovačići,https://olx.ba/artikal/71360844,337000.0,Sarajevo - Novo Sarajevo,Novogradnja,Prodaja,Stan,2.0,52.0,Polunamješten,3,Centralno (Plin),6480.769230769231
VRTOVI SUNCA - Trosoban stan 84.07m2,https://olx.ba/artikal/68078442,338000.0,Sarajevo - Centar,Dobro stanje,Prodaja,Stan,3.0,84.07,Nenamješten,2,Plin,4020.459141191864
VRTOVI SUNCA - Trosoban stan 84.07m2,https://olx.ba/artikal/68077309,338000.0,Sarajevo - Novi Grad,Dobro stanje,Prodaja,Stan,3.0,105.0,Nenamješten,5,Plin,3219.0476190476197
MY SPACE/ Stan/ Otoka/ Brcanska/ 77 m2,https://olx.ba/artikal/71789119,339000.0,Sarajevo - Novi Grad,Dobro stanje,Prodaja,Stan,3.0,77.0,Polunamješten,18,Centralno (gradsko),4402.597402597403
Trosoban stan Izvor Ilidža,https://olx.ba/artikal/69540371,339000.0,Ilidža,Novogradnja,Prodaja,Stan,3.0,68.0,Namješten,2,Plin,4985.294117647059
MY SPACE/ Apartman sa garazom/ Bjelasnica/ 44m2,https://olx.ba/artikal/61528060,339000.0,Trnovo,Novogradnja,Prodaja,Apartman,1.0,44.0,Namješten,3,Centralno (Plin),7704.545454545455
"Adaptiran dvosoban stan 59m2, Breka - ZettaNekretnine",https://olx.ba/artikal/66753015,339900.0,Sarajevo - Centar,Renoviran,Prodaja,Stan,2.0,59.0,Polunamješten,0,Centralno (gradsko),5761.016949152542
Stan Sarajevo - Novi Grad,https://olx.ba/artikal/71255480,340000.0,Sarajevo - Novi Grad,Dobro stanje,Prodaja,Stan,3.0,77.0,Namješten,18,Centralno (gradsko),4415.584415584415
Stan 81 m2 - Novi Grad - Dobrinja II,https://olx.ba/artikal/71749137,340000.0,Sarajevo - Novi Grad,Renoviran,Prodaja,Stan,3.0,81.0,Namješten,7,Centralno (gradsko),4197.530864197531
Stan Sarajevo Tibra 1 Nedzarici Stup Ilidza moze zamjena,https://olx.ba/artikal/66632073,340000.0,Sarajevo - Novi Grad,Novogradnja,Prodaja,Stan,4.0,76.0,Namješten,9,Centralno (Kotlovnica),4473.684210526316
Hrasno stan 71m2 plus lodja i 2 terase Azize Sacirbegovic,https://olx.ba/artikal/64769174,340000.0,Sarajevo - Novo Sarajevo,Dobro stanje,Prodaja,Stan,3.0,71.0,Nenamješten,4,Centralno (gradsko),4788.732394366197
MY SPACE/ Stan/ Breka/ NOVOGRADNJA/ 104 m2,https://olx.ba/artikal/70046916,340000.0,Sarajevo - Centar,Novogradnja,Prodaja,Stan,4.0,104.0,Polunamješten,1,Centralno (Plin),3269.230769230769
NN Nekretnine : Dvosoban stan - Breka - Centar,https://olx.ba/artikal/71874568,340000.0,Sarajevo - Centar,Dobro stanje,Prodaja,Stan,2.0,59.0,Namješten,0,Centralno (gradsko),5762.71186440678
NOVOGRADNJA! Trosoban stan sa terasom od 87m2 / Poljine Hills,https://olx.ba/artikal/66604094,342000.0,Vogošća,Novogradnja,Prodaja,Stan,3.0,96.0,Nenamješten,0,Centralno (Plin),3562.5
Stan/penthouse 114m2 - Ilijaš/Banovac,https://olx.ba/artikal/62947896,342000.0,Ilijaš,Renoviran,Prodaja,Stan,4.0,114.0,Namješten,6,Centralno (gradsko),3000.0
"Dvoetažni stan 83 m2, Stup - ZettaNekretnine",https://olx.ba/artikal/65680363,342000.0,Ilidža,Novogradnja,Prodaja,Stan,3.0,83.0,Nenamješten,7,Plin,4120.481927710844
NOVOGRADNJA CENTAR!Luksuzni trosobni stanovi 65-70m2,https://olx.ba/artikal/66032627,342108.0,Sarajevo - Centar,Novogradnja,Prodaja,Stan,3.0,65.79,Nenamješten,0,Ostalo,5199.999999999999
TROSOBAN STAN / ALTIUM / NOVOGRADNJA / PIONIRSKA / Prodaja,https://olx.ba/artikal/67249631,342108.0,Sarajevo - Centar,Novogradnja,Prodaja,Stan,3.0,65.79,Nenamješten,-2,Struja,5199.999999999999
"Trosoban stan, Novo Sarajevo/NEKRETNINE KARMELA",https://olx.ba/artikal/71431431,344000.0,Sarajevo - Novo Sarajevo,Renoviran,Prodaja,Stan,3.0,68.0,Namješten,4,Centralno (gradsko),5058.823529411765
Sarajevo Ilidža stan dvosoban parking Waves Otes,https://olx.ba/artikal/71658068,345000.0,Ilidža,Novogradnja,Prodaja,Stan,2.0,67.0,Namješten,4,Centralno (Kotlovnica),5149.253731343284
VRTOVI SUNCA - Trosoban stan 83.60m2,https://olx.ba/artikal/68077886,345000.0,Sarajevo - Centar,Dobro stanje,Prodaja,Stan,3.0,83.6,Nenamješten,2,Plin,4126.794258373206
"Vrtovi Sunca, četverosoban stan 87m2",https://olx.ba/artikal/68077265,346000.0,Sarajevo - Novi Grad,Dobro stanje,Prodaja,Stan,4.0,87.0,Nenamješten,3,Plin,3977.0114942528735
PRODAJA/ STAN/ ULICA ZAGREBACKA/ GRBAVICA,https://olx.ba/artikal/70387998,347000.0,Sarajevo - Novo Sarajevo,Parcijalno renoviran,Prodaja,Stan,3.0,75.0,Nenamješten,3,Centralno (gradsko),4626.666666666667
NOVOGRADNJA CENTAR!Dvosoban stan s pogledom 61m2,https://olx.ba/artikal/65896306,347187.0,Sarajevo - Centar,Novogradnja,Prodaja,Stan,2.0,61.0,Nenamješten,2,Ostalo,5691.5901639344265
"Exkluzivno-namješten useljiv stan Stup Bulevar 72,48 m2",https://olx.ba/artikal/70908388,347904.0,Ilidža,Novogradnja,Prodaja,Stan,4.0,72.48,Namješten,5,Plin,4800.0
"Exkluzivno-namješten useljiv stan Stup Bulevar 72,48 m2",https://olx.ba/artikal/70914052,347904.0,Ilidža,Novogradnja,Prodaja,Stan,4.0,72.48,Namješten,3,Plin,4800.0
NN Nekretnine : Trosoban stan - Hrasno,https://olx.ba/artikal/71239829,348000.0,Sarajevo - Novo Sarajevo,Dobro stanje,Prodaja,Stan,3.0,71.0,Polunamješten,15,Centralno (gradsko),4901.408450704225
VRTOVI SUNCA - Petosoban stan 105m2,https://olx.ba/artikal/68077448,348000.0,Sarajevo - Novi Grad,Dobro stanje,Prodaja,Stan,,105.0,Nenamješten,4,Plin,3314.285714285714
MY SPACE/ Stan/ Hrasno/ 71 m2,https://olx.ba/artikal/70261133,348000.0,Sarajevo - Novo Sarajevo,Dobro stanje,Prodaja,Stan,3.0,71.0,Polunamješten,15,Centralno (gradsko),4901.408450704225
NOVOGRADNJA CENTAR! Trosoban stan s baštom,https://olx.ba/artikal/65956381,348700.0,Sarajevo - Centar,Novogradnja,Prodaja,Stan,3.0,69.0,Nenamješten,1,Ostalo,5053.623188405797
"BAULAND/Trosoban stan u novogradnji, 73,45/Šip, Centar",https://olx.ba/artikal/66638064,348900.0,Sarajevo - Centar,Novogradnja,Prodaja,Stan,3.0,73.0,Nenamješten,4,Centralno (Plin),4779.45205479452
"Dvosoban namješten stan, 52m2, I sprat / Stari Grad",https://olx.ba/artikal/71546475,349000.0,Sarajevo - Stari Grad,Renoviran,Prodaja,Stan,2.0,52.0,Namješten,1,Centralno (Plin),6711.538461538462
Trosoban stan Kovačići,https://olx.ba/artikal/71656471,349000.0,Sarajevo - Novo Sarajevo,Parcijalno renoviran,Prodaja,Stan,3.0,66.0,Namješten,1,Centralno (gradsko),5287.878787878788
TROIPOSOBAN STAN / Adaptiran / Namješten / Vraca - Novo Sarajevo,https://olx.ba/artikal/69285172,350000.0,Sarajevo - Novo Sarajevo,Dobro stanje,Prodaja,Stan,4.0,82.0,Namješten,3,Centralno (Plin),4268.292682926829
Dvoetažni Četverosoban stan 56+50 m2 / Dobrinja,https://olx.ba/artikal/71790804,350000.0,Sarajevo - Novo Sarajevo,Dobro stanje,Prodaja,Stan,4.0,100.0,Namješten,2,Plin,3500.0
Winterpark Bjelasnica 2x spavaca full namjesten drva slozena,https://olx.ba/artikal/71697586,350000.0,Trnovo,Novogradnja,Prodaja,Apartman,3.0,54.0,Namješten,0,Struja,6481.481481481482
Stan Sarajevo - Novi Grad 88m2,https://olx.ba/artikal/71479298,350000.0,Sarajevo - Novi Grad,Dobro stanje,Prodaja,Stan,3.0,88.0,Namješten,3,Centralno (gradsko),3977.272727272728
Kvart| Stan Sarajevo - Centar - 72 m2,https://olx.ba/artikal/71377217,350000.0,Sarajevo - Centar,Dobro stanje,Prodaja,Stan,3.0,72.0,Polunamješten,0,Centralno (Plin),4861.111111111111
"AURA / Stan / 4S / Sarajevo, Dobrinja",https://olx.ba/artikal/52109222,350000.0,Sarajevo - Novi Grad,Renoviran,Prodaja,Stan,4.0,75.0,Namješten,0,Centralno (gradsko),4666.666666666667
MY SPACE/ Stan/ Sip/ NOVOGRADNJA/ 85 m2,https://olx.ba/artikal/66090582,350000.0,Sarajevo - Centar,Novogradnja,Prodaja,Stan,3.0,85.0,Polunamješten,1,Centralno (Plin),4117.64705882353
"LOCUS prodaje: Dvoetažni, petosoban stan",https://olx.ba/artikal/55040673,350000.0,Sarajevo - Centar,Dobro stanje,Prodaja,Stan,,141.0,Nenamješten,5,Plin,2482.2695035460997
"Prostran stan 81m2, Ilidža - ZettaNekretnine",https://olx.ba/artikal/66188486,350000.0,Ilidža,Dobro stanje,Prodaja,Stan,3.0,81.0,Namješten,1,Plin,4320.987654320988
Stan Cengic Vila 60m2,https://olx.ba/artikal/70995877,350000.0,Ilidža,Renoviran,Prodaja,Stan,3.0,60.0,Namješten,1,Ostalo,5833.333333333333
Trosoban Stan sa Balkonom - Bistrik - Sarajevo - 60m2,https://olx.ba/artikal/68340580,350000.0,Sarajevo - Stari Grad,Dobro stanje,Prodaja,Stan,3.0,60.0,Nenamješten,1,Plin,5833.333333333333
OPREMLJEN APARTMAN SA GARAŽOM/BJELAŠNICA/50m2/SPRAT 2,https://olx.ba/artikal/62331377,350000.0,Trnovo,Novogradnja,Prodaja,Apartman,3.0,50.0,Namješten,2,Centralno (Plin),7000.0
MY SPACE/ Penthouse sa garazom / Vogosca/ 103 m2,https://olx.ba/artikal/39870090,350000.0,Vogošća,Novogradnja,Prodaja,Stan,4.0,103.0,Polunamješten,5,Plin,3398.0582524271845
NN Nekretnine : Trosoban stan - Vrtovi Sunca - Centar,https://olx.ba/artikal/71785119,350000.0,Sarajevo - Centar,Novogradnja,Prodaja,Stan,3.0,83.0,Namješten,2,Centralno (Plin),4216.867469879519
Bjelašnica dvoetažni apartman,https://olx.ba/artikal/64952408,350000.0,Trnovo,Novogradnja,Prodaja,Apartman,3.0,71.73,Namješten,3,Centralno (Plin),4879.408894465356
TOTAL PRO / Trosoban stan 65m2 / Marijin Dvor,https://olx.ba/artikal/70046614,352000.0,Sarajevo - Centar,Dobro stanje,Prodaja,Stan,3.0,65.0,Namješten,4,Plin,5415.384615384615
"NOVOGRADNJA ŠIP! Četverosoban, 75m2",https://olx.ba/artikal/66578623,352641.0,Sarajevo - Centar,Novogradnja,Prodaja,Stan,4.0,75.0,Nenamješten,2,Plin,4701.88
NOVOGRADNJA! Trosoban stan sa balkonom / 90m2 / Poljine Hills,https://olx.ba/artikal/65455938,353000.0,Vogošća,Novogradnja,Prodaja,Stan,3.0,90.0,Nenamješten,3,Centralno (Kotlovnica),3922.222222222222
NOVOGRADNJA BJELAŠNICA! Apartman s ostavom 73m2,https://olx.ba/artikal/69486112,353440.0,Trnovo,Novogradnja,Prodaja,Apartman,2.0,73.0,Nenamješten,3,Plin,4841.643835616438
"NOVOGRADNJA DOBRINJA:Četverosoban stan, USELJIVO!",https://olx.ba/artikal/69284491,353890.0,Sarajevo - Novi Grad,Novogradnja,Prodaja,Stan,4.0,82.0,Nenamješten,4,Centralno (gradsko),4315.731707317073
Troiposoban stan prodaja Vraca Sarajevo,https://olx.ba/artikal/66280460,355000.0,Sarajevo - Novo Sarajevo,Dobro stanje,Prodaja,Stan,4.0,90.0,Namješten,0,Centralno (gradsko),3944.444444444444
Dvosoban stan/ Pofalici/ Novo Sarajevo/ 64 m2,https://olx.ba/artikal/71764683,355000.0,Sarajevo - Centar,Dobro stanje,Prodaja,Stan,2.0,64.0,Namješten,1,Centralno (gradsko),5546.875
*AKCIJA* Stan/ Marijin Dvor/ RENOVIRAN/ NAMJESTEN/ 80 m2,https://olx.ba/artikal/68848431,355000.0,Sarajevo - Centar,Renoviran,Prodaja,Stan,3.0,80.0,Namješten,4,Centralno (Plin),4437.5
"Vrtovi Sunca, trosoban stan Sarajevo 88m2",https://olx.ba/artikal/68077492,355000.0,Sarajevo - Novi Grad,Novogradnja,Prodaja,Stan,3.0,88.0,Nenamješten,2,Plin,4034.090909090909
ON TIME: Luksuzan dvosoban stan Sarajevo - Dobrinja,https://olx.ba/artikal/71112774,355000.0,Sarajevo - Novi Grad,Novogradnja,Prodaja,Stan,2.0,60.0,Namješten,2,Centralno (gradsko),5916.666666666667
NN Nekretnine : Četverosoban stan - Vraca - Novo Sarajevo,https://olx.ba/artikal/62981572,355000.0,Sarajevo - Novo Sarajevo,Renoviran,Prodaja,Stan,4.0,90.0,Polunamješten,0,Plin,3944.444444444444
"Vrtovi Sunca, trosoban stan 88m2",https://olx.ba/artikal/68077203,355000.0,Sarajevo - Novi Grad,Dobro stanje,Prodaja,Stan,3.0,88.0,Nenamješten,1,Plin,4034.090909090909
"Vrtovi Sunca, četverosoban stan, prizemlje",https://olx.ba/artikal/65170669,355000.0,Sarajevo - Centar,Dobro stanje,Prodaja,Stan,4.0,89.0,Nenamješten,0,Plin,3988.764044943821
"Vrtovi Sunca, četverosoban stan 87m2",https://olx.ba/artikal/68077584,356000.0,Sarajevo - Novi Grad,Dobro stanje,Prodaja,Stan,4.0,87.0,Nenamješten,2,Plin,4091.9540229885056
"Vrtovi Sunca, četverosoban stan 87m2",https://olx.ba/artikal/68077644,356000.0,Sarajevo - Novi Grad,Dobro stanje,Prodaja,Stan,4.0,87.0,Nenamješten,4,Plin,4091.9540229885056
AURA/ Nov i opremljen stan 55m2 / Ilidža,https://olx.ba/artikal/56249032,356980.0,Ilidža,Novogradnja,Prodaja,Stan,2.0,55.0,Nenamješten,4,Struja,6490.545454545455
BREKA Trosoban stan 89m2 Safeta Pašalića Centar,https://olx.ba/artikal/70434321,360000.0,Sarajevo - Centar,Parcijalno renoviran,Prodaja,Stan,3.0,89.0,Nenamješten,0,Centralno (Kotlovnica),4044.9438202247193
Trosoban stan - Čobanija - Centar - mojagent.ba,https://olx.ba/artikal/69206376,360000.0,Sarajevo - Centar,Za renoviranje,Prodaja,Stan,3.0,83.0,Nenamješten,4,Centralno (Kotlovnica),4337.349397590361
ON TIME prodaje: Trosoban stan Sarajevo - Dobrinja,https://olx.ba/artikal/69531147,360000.0,Sarajevo - Novi Grad,Dobro stanje,Prodaja,Stan,3.0,76.0,Namješten,0,Centralno (gradsko),4736.8421052631575
"Vrtovi Sunca, četverosoban stan 91m2",https://olx.ba/artikal/68077710,361000.0,Sarajevo - Novi Grad,Dobro stanje,Prodaja,Stan,4.0,91.0,Nenamješten,3,Plin,3967.032967032967
"Vrtovi Sunca, petosoban stan 97m2",https://olx.ba/artikal/68077741,364000.0,Sarajevo - Novi Grad,Dobro stanje,Prodaja,Stan,,97.0,Nenamješten,4,Plin,3752.577319587629
ON TIME prodaje: Dvosoban stan Sarajevo - Grbavica,https://olx.ba/artikal/70323320,364000.0,Sarajevo - Novo Sarajevo,Dobro stanje,Prodaja,Stan,2.0,52.0,Polunamješten,5,Centralno (Plin),7000.0
Trosoban stan u samom centru Ilidže 66m2,https://olx.ba/artikal/70099386,365000.0,Ilidža,Dobro stanje,Prodaja,Stan,3.0,66.0,Polunamješten,1,Centralno (gradsko),5530.30303030303
TROSOBAN RENOVIRAN STAN 66M2 Zagrebačka Kovačići 1sprat,https://olx.ba/artikal/71567221,365000.0,Sarajevo - Novo Sarajevo,Renoviran,Prodaja,Stan,3.0,66.0,Nenamješten,1,Centralno (gradsko),5530.30303030303
"Četverosoban stan, Sarajevo, Centar, Šip",https://olx.ba/artikal/71528070,365400.0,Sarajevo - Centar,Dobro stanje,Prodaja,Stan,4.0,87.0,Polunamješten,3,Plin,4200.0
Stan Sarajevo Waves,https://olx.ba/artikal/67551617,368000.0,Ilidža,Novogradnja,Prodaja,Stan,3.0,74.0,Namješten,2,Centralno (Kotlovnica),4972.972972972973
Stan Sarajevo - Novi Grad,https://olx.ba/artikal/71492095,370000.0,Sarajevo - Novi Grad,Renoviran,Prodaja,Stan,3.0,77.0,Namješten,16,Centralno (gradsko),4805.194805194805
Prodaja Bjelašnica apartman top lokacija,https://olx.ba/artikal/71339121,370000.0,Trnovo,Novogradnja,Prodaja,Apartman,3.0,84.0,Namješten,1,Ostalo,4404.761904761905
TROSOBAN STAN / 1.SPRAT / CIGLANE - KOŠEVSKO BRDO / CENTAR,https://olx.ba/artikal/71759350,370000.0,Sarajevo - Centar,Za renoviranje,Prodaja,Stan,3.0,67.0,Nenamješten,1,Centralno (Plin),5522.388059701492
